AY579752	271099	1	1295	s93	Shewanella atlantica		Shewanellaceae	1	http://www.bacterio.net/shewanella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Shewanellaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
AY581114	271156	1	1436	s93	Flavobacterium weaverense		Flavobacteriaceae	1	http://www.bacterio.net/flavobacterium.html	Bacteria;Bacteroidetes;Flavobacteriales and Bacteroidales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
AY581115	271157	1	1436	s93	Flavobacterium segetis		Flavobacteriaceae	1	http://www.bacterio.net/flavobacterium.html	Bacteria;Bacteroidetes;Flavobacteriales and Bacteroidales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
AY508816	271160	1	1365	s93	Nicoletella semolina	type sp.	Pasteurellaceae	2, t	http://www.bacterio.net/nicoletella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Enterobacteriales-Pasteurellales and Orbales;Pasteurellales	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Nicoletella
AY532690	271417	1	1506	s93	Aeromonas molluscorum		Aeromonadaceae	1	http://www.bacterio.net/aeromonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Aeromonadales	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
AB176954	271420	1	1464	s93	Pseudomonas xanthomarina		Pseudomonadaceae	1	http://www.bacterio.net/pseudomonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Pseudomonadales	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
AJ639826	271431	1	1509	s93	Arthrobacter castelli		Micrococcaceae	1	http://www.bacterio.net/arthrobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter
AJ639827	271432	1	1489	s93	Arthrobacter pigmenti		Micrococcaceae	1	http://www.bacterio.net/arthrobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter
AJ639829	271433	1	1476	s93	Arthrobacter tecti		Micrococcaceae	1	http://www.bacterio.net/arthrobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter
AJ639830	271434	1	1475	s93	Arthrobacter parietis		Micrococcaceae	1	http://www.bacterio.net/arthrobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter
U91838	271848	1	1488	s93	Burkholderia thailandensis		Burkholderiaceae	1, +	http://www.bacterio.net/burkholderia.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
AJ640078	271881	1	1517	s93	Lactobacillus plantarum subsp. argentoratensis		Lactobacillaceae	1, +	http://www.bacterio.net/lactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
AJ640198	272161	1	1517	s93	Arthrobacter stackebrandtii		Micrococcaceae	1	http://www.bacterio.net/arthrobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter
AB012594	272210	1	1486	s93	Leucobacter albus		Microbacteriaceae	1	http://www.bacterio.net/leucobacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter
AB012595	272239	1	1487	s93	Zimmermannella bifida		Microbacteriaceae	1, +	http://www.bacterio.net/zimmermannella.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Zimmermannella
AF300651	272240	1	1250	s93	Zimmermannella faecalis		Microbacteriaceae	1	http://www.bacterio.net/zimmermannella.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Zimmermannella
AB012590	272241	1	1481	s93	Zimmermannella alba		Microbacteriaceae	1, +	http://www.bacterio.net/zimmermannella.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Zimmermannella
AJ697609	272548	1	1517	s93	Actinomyces dentalis		Actinomycetaceae	2	http://www.bacterio.net/actinomyces.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Actinomycetaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycineae;Actinomycetaceae;Actinomyces
CR626927	272559	4658273	4659805	s93	Bacteroides fragilis	type sp.	Bacteroidaceae	2, TA, ht	http://www.bacterio.net/bacteroides.html	Bacteria;Bacteroidetes;Flavobacteriales and Bacteroidales;Bacteroidales;Bacteroidaceae and Prevotellaceae	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
AE001437	272562	3335949	3337458	s93	Clostridium acetobutylicum		Clostridiaceae	1	http://www.bacterio.net/clostridium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales;Clostridiaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium
CP001336	272564	3389423	3391083	s104	Desulfitobacterium hafniense		Peptococcaceae	1	http://www.bacterio.net/desulfitobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Other Peptococcaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfitobacterium
CP001336	272564	3873538	3875208	s104	Desulfitobacterium hafniense		Peptococcaceae	1	http://www.bacterio.net/desulfitobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Other Peptococcaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfitobacterium
X75618	272568	1	1485	s93	Gluconacetobacter diazotrophicus		Acetobacteraceae	1	http://www.bacterio.net/gluconacetobacter.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter
AY596297	272569	1106973	1108444	s104	Haloarcula marismortui		Halobacteriaceae	1	http://www.bacterio.net/haloarcula.html	Archaea;Euryarchaeota;Halobacteria	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula
AY596297	272569	2632355	2633826	s104	Haloarcula marismortui		Halobacteriaceae	1	http://www.bacterio.net/haloarcula.html	Archaea;Euryarchaeota;Halobacteria	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula
AE017354	272624	359862	361336	s100	Legionella pneumophila subsp. pneumophila	type sp.	Legionellaceae	2	http://www.bacterio.net/legionella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Legionellales;Legionellaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
BX293980	272632	678206	679730	s102	Mycoplasma mycoides subsp. mycoides	type sp.	Mycoplasmataceae	2, t3	http://www.bacterio.net/mycoplasma.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Tenericutes;Entomoplasmatales;Entomoplasmataceae;Other Mycoplasmatales	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
AJ640132	272773	1	1539	s93	Salinivibrio costicola subsp. alcaliphilus		Vibrionaceae	1	http://www.bacterio.net/salinivibrio.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Vibrionaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio
AJ640133	272774	1	1500	s93	Halomonas alkaliphila		Halomonadaceae	1	http://www.bacterio.net/halomonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Oceanospirillales;Halomonadaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
AJ640134	272775	1	1513	s93	Oceanobacillus oncorhynchi subsp. incaldanensis		Bacillaceae	1	http://www.bacterio.net/oceanobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
AB177868	272914	1	1425	s100	Plantibacter auratus		Microbacteriaceae		http://www.bacterio.net/plantibacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Plantibacter
AJ697862	272917	1	1510	s93	Planomicrobium chinense		Planococcaceae	1	http://www.bacterio.net/planomicrobium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae;Planococcaceae branch	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium
AY588277	272918	1	1461	s93	Nesterenkonia sandarakina		Micrococcaceae	1	http://www.bacterio.net/nesterenkonia.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia
AY588278	272919	1	1502	s93	Nesterenkonia lutea		Micrococcaceae	1	http://www.bacterio.net/nesterenkonia.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia
AY603978	273032	1	1435	s93	Bacillus taeanensis		Bacillaceae	1	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AE008691	273068	53858	55384	s102	Caldanaerobacter subterraneus subsp. tengcongensis		Thermoanaerobacteraceae	1	http://www.bacterio.net/caldanaerobacter.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Thermoanaerobacterales and Dictyoglomales;Thermoanaerobacteraceae	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobacter
AY603977	273164	1	1376	s93	Pontibacillus marinus		Bacillaceae	1	http://www.bacterio.net/pontibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pontibacillus
AB177883	273168	1	1481	s95	Novosphingobium naphthalenivorans		Sphingomonadaceae	1	http://www.bacterio.net/novosphingobium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
AY773186	273251	1	1483	s100	Paraburkholderia sabiae		Burkholderiaceae		http://www.bacterio.net/paraburkholderia.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
X76566	273384	1	1474	s93	Brevibacterium aurantiacum		Brevibacteriaceae	1	http://www.bacterio.net/brevibacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales;Brevibacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
AY594264	273527	1	1517	s93	Exiguobacterium aestuarii		Unclassified Bacillales	1	http://www.bacterio.net/exiguobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Exiguobacterium	Bacteria;Firmicutes;Bacilli;Unclassified Bacillales;Exiguobacterium
AY594266	273528	1	1519	s93	Exiguobacterium marinum		Unclassified Bacillales	1	http://www.bacterio.net/exiguobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Exiguobacterium	Bacteria;Firmicutes;Bacilli;Unclassified Bacillales;Exiguobacterium
AJ698724	273676	1	1479	s93	Nocardioides oleivorans		Nocardioidaceae	1	http://www.bacterio.net/nocardioides.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Nocardioidaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Nocardioidaceae;Nocardioides
AJ698725	273677	1	1490	s93	Microbacterium oleivorans		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
AJ698726	273678	1	1495	s93	Microbacterium hydrocarbonoxydans		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
AY534887	273793	1	1422	s93	Phenylobacterium lituiforme		Caulobacteraceae	1	http://www.bacterio.net/phenylobacterium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Caulobacterales	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
AY594215	274058	1	1412	s93	Brucella melitensis	type sp.	Brucellaceae	3, Z	http://www.bacterio.net/brucella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Brucella
AY598817	274592	1	1477	s93	Hoeflea marina	type sp.	Phyllobacteriaceae	1	http://www.bacterio.net/hoeflea.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Hoeflea
AY598818	274593	1	1543	s93	Paenibacillus phyllosphaerae		Paenibacillaceae	1	http://www.bacterio.net/paenibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Paenibacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
AJ704395	277961	1	1487	s93	Marinobacter maritimus		Alteromonadaceae	1	http://www.bacterio.net/marinobacter.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Oceanospirillales;Marinobacter	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter
AF394925	277988	1	1452	s93	Thermococcus thioreducens		Thermococcaceae	1	http://www.bacterio.net/thermococcus.html	Archaea;Euryarchaeota;Thermococci	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus
AY600300	278132	1	1407	s93	Loktanella hongkongensis		Rhodobacteraceae	1	http://www.bacterio.net/loktanella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhodobacterales	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella
AY602219	278209	1	1466	s93	Rhodococcus yunnanensis		Nocardiaceae	1	http://www.bacterio.net/rhodococcus.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Other Nocardiaceae;Rhodococcus	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Nocardiaceae;Rhodococcus
AY426979	278860	1	1406	s93	Vibrio neonatus		Vibrionaceae	1	http://www.bacterio.net/vibrio.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Vibrionaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
AJ715378	278990	1	1489	s93	Brevibacillus levickii		Paenibacillaceae	1	http://www.bacterio.net/brevibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Paenibacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus
AJ715385	278991	1	1415	s93	Aneurinibacillus terranovensis		Paenibacillaceae	1	http://www.bacterio.net/aneurinibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Paenibacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus
AY603000	278994	1	1482	s93	Thermincola carboxydiphila	type sp.	Peptococcaceae	1	http://www.bacterio.net/thermincola.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Thermincola
CP000002	279010	920934	922479	s93	Bacillus licheniformis		Bacillaceae	1, +	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AY281146	279058	1	1453	s95	Collimonas arenae		Oxalobacteraceae	1	http://www.bacterio.net/collimonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas
AY281137	279113	1	1453	s95	Collimonas pratensis		Oxalobacteraceae	1	http://www.bacterio.net/collimonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas
AB179866	279208	1	1488	s93	Paenibacillus hodogayensis		Paenibacillaceae	1	http://www.bacterio.net/paenibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Paenibacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
AY605232	279215	1	1532	s93	Bacillus alveayuensis		Bacillaceae	1	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
CP000248	279238	2856743	2858221	s93	Novosphingobium aromaticivorans		Sphingomonadaceae	1	http://www.bacterio.net/novosphingobium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
FR733723	279262	1	1504	s108	Nocardia mexicana		Nocardiaceae	2	http://www.bacterio.net/nocardia.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Nocardiaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Nocardiaceae;Nocardia
AY608406	279356	1	1427	s93	Aquimarina muelleri	type sp.	Flavobacteriaceae	1	http://www.bacterio.net/aquimarina.html	Bacteria;Bacteroidetes;Flavobacteriales and Bacteroidales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina
AY608410	279360	1	1420	s93	Roseivirga ehrenbergii	type sp.	Flammeovirgaceae	1	http://www.bacterio.net/roseivirga.html	Bacteria;Bacteroidetes;Cytophagales;Other Flammeovirgaceae	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Roseivirga
AY608604	279369	1	1446	s93	Sphingopyxis baekryungensis		Sphingomonadaceae	1	http://www.bacterio.net/sphingopyxis.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis
AY616012	279446	1	1435	s93	Aquibacillus koreensis		Bacillaceae	1	http://www.bacterio.net/aquibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aquibacillus
AY618215	279572	1	1429	s93	Agromyces italicus		Microbacteriaceae	1	http://www.bacterio.net/agromyces.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces
AY618216	279573	1	1388	s93	Agromyces humatus		Microbacteriaceae	1	http://www.bacterio.net/agromyces.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces
AY618217	279574	1	1470	s93	Agromyces lapidis		Microbacteriaceae	1	http://www.bacterio.net/agromyces.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces
AB180657	279810	1	1452	s93	Thiobacter subterraneus	type sp.	Unclassified Burkholderiales	1	http://www.bacterio.net/thiobacter.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria	Bacteria;Proteobacteria;Betaproteobacteria;Unclassified Burkholderiales;Thiobacter
AJ717299	279813	1	1506	s93	Thalassobacillus devorans	type sp.	Bacillaceae	1	http://www.bacterio.net/thalassobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Thalassobacillus
AJ717393	279824	1	1489	s93	Algoriphagus alkaliphilus		Cyclobacteriaceae	1	http://www.bacterio.net/algoriphagus.html	Bacteria;Bacteroidetes;Cytophagales;Cyclobacteriaceae	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus
AJ717382	279826	1	1534	s93	Bacillus foraminis		Bacillaceae	1	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AJ717391	279827	1	1465	s93	Phenylobacterium falsum		Caulobacteraceae	1	http://www.bacterio.net/phenylobacterium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Caulobacterales	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
AJ717385	279828	1	1505	s93	Microcella alkaliphila		Microbacteriaceae	1	http://www.bacterio.net/microcella.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microcella
AJ717394	279832	1	1486	s93	Suttonella ornithocola		Cardiobacteriaceae	2, t	http://www.bacterio.net/suttonella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Cardiobacteriaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Suttonella
AB180738	280093	1	1442	s93	Flavobacterium granuli		Flavobacteriaceae	1	http://www.bacterio.net/flavobacterium.html	Bacteria;Bacteroidetes;Flavobacteriales and Bacteroidales;Flavobacteriaceae	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
AY619713	280237	1	1502	s93	Nocardiopsis rosea		Nocardiopsaceae	1	http://www.bacterio.net/nocardiopsis.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Nocardiopsis
AY619714	280238	1	1490	s93	Nocardiopsis rhodophaea		Nocardiopsaceae	1	http://www.bacterio.net/nocardiopsis.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Nocardiopsis
AY619716	280240	1	1487	s93	Nocardiopsis baichengensis		Nocardiopsaceae	1	http://www.bacterio.net/nocardiopsis.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Nocardiopsis
AB180773	280293	1	1472	s93	Catenulispora rubra		Catenulisporaceae	1	http://www.bacterio.net/catenulispora.html	Bacteria;Actinobacteria;Actinobacteria;Catenulisporineae;Catenulisporaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Catenulisporineae;Catenulisporaceae;Catenulispora
AY624134	280332	1	1484	s100	Bradyrhizobium jicamae		Bradyrhizobiaceae		http://www.bacterio.net/bradyrhizobium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
